TreeDepth,Offset,Name
0,0xb21550c003a0,\\$Directory
0,0xb21550c006c0,\\$Directory
0,0xb21550c00e90,\\Windows\\System32\\catroot2\\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\\catdb
0,0xb21550c011b0,\\$Directory
0,0xb21550c01660,\\$Directory
0,0xb21550c017f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-SMBServer%4Audit.evtx
0,0xb21550c01980,\\Windows\\System32\\provsvc.dll
0,0xb21550c01e30,\\Windows\\System32\\sru\\SRUDB.jfm
0,0xb21550c022e0,\\Windows\\System32\\txflog.dll
0,0xb21550c02470,\\Windows\\System32\\sru\\SRUDB.dat
0,0xb21550c02600,\\Windows\\System32\\eeprov.dll
0,0xb21550c02920,\\Endpoint
0,0xb21550c02ab0,\\Endpoint
0,0xb21550c02c40,\\Endpoint
0,0xb21550c030f0,\\Windows\\Registration\\{02D4B3F1-FD88-11D1-960D-00805FC79235}.{CAC2164B-00AD-4F3F-A034-4CED5541EB39}.crmlog
0,0xb21550c03280,\\Windows\\System32\\wpnsruprov.dll
0,0xb21550c03410,\\Windows\\System32\\sru\\SRUDB.jfm
0,0xb21550c035a0,\\Windows\\System32\\appsruprov.dll
0,0xb21550c03730,\\browser
0,0xb21550c038c0,\\Windows\\System32\\comsvcs.dll
0,0xb21550c03a50,\\Endpoint
0,0xb21550c03d70,\\Windows\\System32\\sru\\SRUDB.dat
0,0xb21550c04090,\\Winsock2\\CatalogChangeListener-820-0
0,0xb21550c043b0,\\Endpoint
0,0xb21550c04540,\\Endpoint
0,0xb21550c04860,\\Endpoint
0,0xb21550c049f0,\\Endpoint
0,0xb21550c04b80,\\Endpoint
0,0xb21550c04d10,\\Windows\\System32\\vfuprov.dll
0,0xb21550c04ea0,\\Windows\\System32\\nduprov.dll
0,0xb21550c051c0,\\Windows\\Registration\\R000000000006.clb
0,0xb21550c05350,\\Windows\\Fonts\\segoeuil.ttf
0,0xb21550c054e0,\\Windows\\System32\\NapiNSP.dll
0,0xb21550c05990,\\ProgramData\\Microsoft\\Windows Defender\\Scans\\mpcache-6D90B5A966E0C10FAF34C790FD47AD5EE2BC0DB3.bin.DB
0,0xb21550c05cb0,\\Endpoint
0,0xb21550c06160,\\$Directory
0,0xb21550c062f0,\\Windows\\System32\\en-US\\combase.dll.mui
0,0xb21550c06ac0,\\Users\\Patrick\\AppData\\Roaming\\Microsoft\\Internet Explorer\\Quick Launch\\User Pinned
0,0xb21550c06de0,\\Windows\\System32\\pnrpnsp.dll
0,0xb21550c07100,\\$Directory
0,0xb21550c075b0,\\Windows\\System32\\stdole2.tlb
0,0xb21550c07740,\\Windows\\System32\\en-US\\lsm.dll.mui
0,0xb21550c08230,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Bits-Client%4Operational.evtx
0,0xb21550c083c0,\\Windows\\System32\\localspl.dll
0,0xb21550c08550,\\Windows\\System32\\webplatstorageserver.dll
0,0xb21550c086e0,\\Windows\\System32\\ncuprov.dll
0,0xb21550c08870,\\ProgramData\\Microsoft\\Windows Defender\\Scans\\mpcache-6D90B5A966E0C10FAF34C790FD47AD5EE2BC0DB3.bin.E6
0,0xb21550c08a00,\\Windows\\System32\\en-US\\winhttp.dll.mui
0,0xb21550c08b90,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xb21579452680,\\Windows\\System32\\drivers\\ws2ifsl.sys
0,0xb21579452c40,\\Windows\\System32\\drivers\\tdi.sys
0,0xb21579453650,\\Windows\\System32\\drivers\\tdx.sys
0,0xb21579453c10,\\Windows\\System32\\drivers\\netbt.sys
0,0xb215794541d0,\\$Directory
0,0xb21579454340,\\$Directory
0,0xb215794544b0,\\$Directory
0,0xb21579454790,\\Windows\\System32\\drivers\\crashdmp.sys
0,0xb215794551a0,\\Windows\\System32\\drivers\\dfsc.sys
0,0xb21579456a10,\\Windows\\System32\\DriverStore\\FileRepository\\umbus.inf_amd64_b78a9c5b6fd62c27\\umbus.sys
0,0xb21579456e60,\\Windows\\System32\\drivers\\afunix.sys
0,0xb21579457590,\\Windows\\System32\\drivers\\fastfat.sys
0,0xb21579457b50,\\Windows\\System32\\drivers\\kdnic.sys
0,0xb21579457cc0,\\$Directory
0,0xb215794583f0,\\Windows\\System32\\drivers\\vmmouse.sys
0,0xb21579459530,\\Windows\\System32\\drivers\\mouclass.sys
0,0xb215794596a0,\\Windows\\System32\\drivers\\vm3dmp_loader.sys
0,0xe38612076d40,\\Windows\\System32\\en-US\\AudioSrv.dll.mui
0,0xe386120a9940,\\Windows\\System32\\drivers\\vmmemctl.sys
