TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,2320,MsMpEng.exe,0x237014e0000,0x237014e0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x237014e0000:	push	rbp
0x237014e0001:	lea	rbp, [rsp]
0x237014e0005:	sub	rsp, 0x20
0x237014e0009:	mov	rax, qword ptr [rcx]
0x237014e000c:	mov	rcx, qword ptr [rcx + 8]
0x237014e0010:	call	rax
0x237014e0012:	lea	rsp, [rbp]
0x237014e0016:	pop	rbp
0x237014e0017:	ret	
0x237014e0018:	int3	
0x237014e0019:	int3	
0x237014e001a:	int3	
0x237014e001b:	int3	
0x237014e001c:	int3	
0x237014e001d:	int3	
0x237014e001e:	int3	
0x237014e001f:	int3	
0x237014e0020:	int3	
0x237014e0021:	int3	
0x237014e0022:	int3	
0x237014e0023:	int3	
0x237014e0024:	int3	
0x237014e0025:	int3	
0x237014e0026:	int3	
0x237014e0027:	int3	
0x237014e0028:	int3	
0x237014e0029:	int3	
0x237014e002a:	int3	
0x237014e002b:	int3	
0x237014e002c:	int3	
0x237014e002d:	int3	
0x237014e002e:	int3	
0x237014e002f:	int3	
0x237014e0030:	int3	
0x237014e0031:	int3	
0x237014e0032:	int3	
0x237014e0033:	int3	
0x237014e0034:	int3	
0x237014e0035:	int3	
0x237014e0036:	int3	
0x237014e0037:	int3	
0x237014e0038:	int3	
0x237014e0039:	int3	
0x237014e003a:	int3	
0x237014e003b:	int3	
0x237014e003c:	int3	
0x237014e003d:	int3	
0x237014e003e:	int3	
0x237014e003f:	int3	"
0,2320,MsMpEng.exe,0x23701ad0000,0x23701ad0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x23701ad0000:	push	rbp
0x23701ad0001:	lea	rbp, [rsp]
0x23701ad0005:	sub	rsp, 0x20
0x23701ad0009:	mov	rax, qword ptr [rcx]
0x23701ad000c:	mov	rcx, qword ptr [rcx + 8]
0x23701ad0010:	call	rax
0x23701ad0012:	lea	rsp, [rbp]
0x23701ad0016:	pop	rbp
0x23701ad0017:	ret	
0x23701ad0018:	int3	
0x23701ad0019:	int3	
0x23701ad001a:	int3	
0x23701ad001b:	int3	
0x23701ad001c:	int3	
0x23701ad001d:	int3	
0x23701ad001e:	int3	
0x23701ad001f:	int3	
0x23701ad0020:	int3	
0x23701ad0021:	int3	
0x23701ad0022:	int3	
0x23701ad0023:	int3	
0x23701ad0024:	int3	
0x23701ad0025:	int3	
0x23701ad0026:	int3	
0x23701ad0027:	int3	
0x23701ad0028:	int3	
0x23701ad0029:	int3	
0x23701ad002a:	int3	
0x23701ad002b:	int3	
0x23701ad002c:	int3	
0x23701ad002d:	int3	
0x23701ad002e:	int3	
0x23701ad002f:	int3	
0x23701ad0030:	int3	
0x23701ad0031:	int3	
0x23701ad0032:	int3	
0x23701ad0033:	int3	
0x23701ad0034:	int3	
0x23701ad0035:	int3	
0x23701ad0036:	int3	
0x23701ad0037:	int3	
0x23701ad0038:	int3	
0x23701ad0039:	int3	
0x23701ad003a:	int3	
0x23701ad003b:	int3	
0x23701ad003c:	int3	
0x23701ad003d:	int3	
0x23701ad003e:	int3	
0x23701ad003f:	int3	"
0,2320,MsMpEng.exe,0x23701ae0000,0x23701ae0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x23701ae0000:	push	rbp
0x23701ae0001:	lea	rbp, [rsp]
0x23701ae0005:	sub	rsp, 0x20
0x23701ae0009:	mov	rax, qword ptr [rcx]
0x23701ae000c:	mov	rcx, qword ptr [rcx + 8]
0x23701ae0010:	call	rax
0x23701ae0012:	lea	rsp, [rbp]
0x23701ae0016:	pop	rbp
0x23701ae0017:	ret	
0x23701ae0018:	int3	
0x23701ae0019:	int3	
0x23701ae001a:	int3	
0x23701ae001b:	int3	
0x23701ae001c:	int3	
0x23701ae001d:	int3	
0x23701ae001e:	int3	
0x23701ae001f:	int3	
0x23701ae0020:	int3	
0x23701ae0021:	int3	
0x23701ae0022:	int3	
0x23701ae0023:	int3	
0x23701ae0024:	int3	
0x23701ae0025:	int3	
0x23701ae0026:	int3	
0x23701ae0027:	int3	
0x23701ae0028:	int3	
0x23701ae0029:	int3	
0x23701ae002a:	int3	
0x23701ae002b:	int3	
0x23701ae002c:	int3	
0x23701ae002d:	int3	
0x23701ae002e:	int3	
0x23701ae002f:	int3	
0x23701ae0030:	int3	
0x23701ae0031:	int3	
0x23701ae0032:	int3	
0x23701ae0033:	int3	
0x23701ae0034:	int3	
0x23701ae0035:	int3	
0x23701ae0036:	int3	
0x23701ae0037:	int3	
0x23701ae0038:	int3	
0x23701ae0039:	int3	
0x23701ae003a:	int3	
0x23701ae003b:	int3	
0x23701ae003c:	int3	
0x23701ae003d:	int3	
0x23701ae003e:	int3	
0x23701ae003f:	int3	"
0,2320,MsMpEng.exe,0x23701b20000,0x23701b21fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x23701b20000:	push	rbp
0x23701b20001:	lea	rbp, [rsp]
0x23701b20005:	sub	rsp, 0x20
0x23701b20009:	mov	rax, qword ptr [rcx]
0x23701b2000c:	mov	rcx, qword ptr [rcx + 8]
0x23701b20010:	call	rax
0x23701b20012:	lea	rsp, [rbp]
0x23701b20016:	pop	rbp
0x23701b20017:	ret	
0x23701b20018:	int3	
0x23701b20019:	int3	
0x23701b2001a:	int3	
0x23701b2001b:	int3	
0x23701b2001c:	int3	
0x23701b2001d:	int3	
0x23701b2001e:	int3	
0x23701b2001f:	int3	
0x23701b20020:	int3	
0x23701b20021:	int3	
0x23701b20022:	int3	
0x23701b20023:	int3	
0x23701b20024:	int3	
0x23701b20025:	int3	
0x23701b20026:	int3	
0x23701b20027:	int3	
0x23701b20028:	int3	
0x23701b20029:	int3	
0x23701b2002a:	int3	
0x23701b2002b:	int3	
0x23701b2002c:	int3	
0x23701b2002d:	int3	
0x23701b2002e:	int3	
0x23701b2002f:	int3	
0x23701b20030:	int3	
0x23701b20031:	int3	
0x23701b20032:	int3	
0x23701b20033:	int3	
0x23701b20034:	int3	
0x23701b20035:	int3	
0x23701b20036:	int3	
0x23701b20037:	int3	
0x23701b20038:	int3	
0x23701b20039:	int3	
0x23701b2003a:	int3	
0x23701b2003b:	int3	
0x23701b2003c:	int3	
0x23701b2003d:	int3	
0x23701b2003e:	int3	
0x23701b2003f:	int3	"
0,2320,MsMpEng.exe,0x23702820000,0x23702822fff,VadS,PAGE_EXECUTE_READWRITE,3,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x23702820000:	push	rbp
0x23702820001:	lea	rbp, [rsp]
0x23702820005:	sub	rsp, 0x20
0x23702820009:	mov	rax, qword ptr [rcx]
0x2370282000c:	mov	rcx, qword ptr [rcx + 8]
0x23702820010:	call	rax
0x23702820012:	lea	rsp, [rbp]
0x23702820016:	pop	rbp
0x23702820017:	ret	
0x23702820018:	int3	
0x23702820019:	int3	
0x2370282001a:	int3	
0x2370282001b:	int3	
0x2370282001c:	int3	
0x2370282001d:	int3	
0x2370282001e:	int3	
0x2370282001f:	int3	
0x23702820020:	int3	
0x23702820021:	int3	
0x23702820022:	int3	
0x23702820023:	int3	
0x23702820024:	int3	
0x23702820025:	int3	
0x23702820026:	int3	
0x23702820027:	int3	
0x23702820028:	int3	
0x23702820029:	int3	
0x2370282002a:	int3	
0x2370282002b:	int3	
0x2370282002c:	int3	
0x2370282002d:	int3	
0x2370282002e:	int3	
0x2370282002f:	int3	
0x23702820030:	int3	
0x23702820031:	int3	
0x23702820032:	int3	
0x23702820033:	int3	
0x23702820034:	int3	
0x23702820035:	int3	
0x23702820036:	int3	
0x23702820037:	int3	
0x23702820038:	int3	
0x23702820039:	int3	
0x2370282003a:	int3	
0x2370282003b:	int3	
0x2370282003c:	int3	
0x2370282003d:	int3	
0x2370282003e:	int3	
0x2370282003f:	int3	"
0,2320,MsMpEng.exe,0x23702830000,0x23702830fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x23702830000:	push	rbp
0x23702830001:	lea	rbp, [rsp]
0x23702830005:	sub	rsp, 0x20
0x23702830009:	mov	rax, qword ptr [rcx]
0x2370283000c:	mov	rcx, qword ptr [rcx + 8]
0x23702830010:	call	rax
0x23702830012:	lea	rsp, [rbp]
0x23702830016:	pop	rbp
0x23702830017:	ret	
0x23702830018:	int3	
0x23702830019:	int3	
0x2370283001a:	int3	
0x2370283001b:	int3	
0x2370283001c:	int3	
0x2370283001d:	int3	
0x2370283001e:	int3	
0x2370283001f:	int3	
0x23702830020:	int3	
0x23702830021:	int3	
0x23702830022:	int3	
0x23702830023:	int3	
0x23702830024:	int3	
0x23702830025:	int3	
0x23702830026:	int3	
0x23702830027:	int3	
0x23702830028:	int3	
0x23702830029:	int3	
0x2370283002a:	int3	
0x2370283002b:	int3	
0x2370283002c:	int3	
0x2370283002d:	int3	
0x2370283002e:	int3	
0x2370283002f:	int3	
0x23702830030:	int3	
0x23702830031:	int3	
0x23702830032:	int3	
0x23702830033:	int3	
0x23702830034:	int3	
0x23702830035:	int3	
0x23702830036:	int3	
0x23702830037:	int3	
0x23702830038:	int3	
0x23702830039:	int3	
0x2370283003a:	int3	
0x2370283003b:	int3	
0x2370283003c:	int3	
0x2370283003d:	int3	
0x2370283003e:	int3	
0x2370283003f:	int3	"
0,2320,MsMpEng.exe,0x237031f0000,0x237031f1fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x237031f0000:	push	rbp
0x237031f0001:	lea	rbp, [rsp]
0x237031f0005:	sub	rsp, 0x20
0x237031f0009:	mov	rax, qword ptr [rcx]
0x237031f000c:	mov	rcx, qword ptr [rcx + 8]
0x237031f0010:	call	rax
0x237031f0012:	lea	rsp, [rbp]
0x237031f0016:	pop	rbp
0x237031f0017:	ret	
0x237031f0018:	int3	
0x237031f0019:	int3	
0x237031f001a:	int3	
0x237031f001b:	int3	
0x237031f001c:	int3	
0x237031f001d:	int3	
0x237031f001e:	int3	
0x237031f001f:	int3	
0x237031f0020:	int3	
0x237031f0021:	int3	
0x237031f0022:	int3	
0x237031f0023:	int3	
0x237031f0024:	int3	
0x237031f0025:	int3	
0x237031f0026:	int3	
0x237031f0027:	int3	
0x237031f0028:	int3	
0x237031f0029:	int3	
0x237031f002a:	int3	
0x237031f002b:	int3	
0x237031f002c:	int3	
0x237031f002d:	int3	
0x237031f002e:	int3	
0x237031f002f:	int3	
0x237031f0030:	int3	
0x237031f0031:	int3	
0x237031f0032:	int3	
0x237031f0033:	int3	
0x237031f0034:	int3	
0x237031f0035:	int3	
0x237031f0036:	int3	
0x237031f0037:	int3	
0x237031f0038:	int3	
0x237031f0039:	int3	
0x237031f003a:	int3	
0x237031f003b:	int3	
0x237031f003c:	int3	
0x237031f003d:	int3	
0x237031f003e:	int3	
0x237031f003f:	int3	"
0,2320,MsMpEng.exe,0x23703290000,0x23703290fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x23703290000:	push	rbp
0x23703290001:	lea	rbp, [rsp]
0x23703290005:	sub	rsp, 0x20
0x23703290009:	mov	rax, qword ptr [rcx]
0x2370329000c:	mov	rcx, qword ptr [rcx + 8]
0x23703290010:	call	rax
0x23703290012:	lea	rsp, [rbp]
0x23703290016:	pop	rbp
0x23703290017:	ret	
0x23703290018:	int3	
0x23703290019:	int3	
0x2370329001a:	int3	
0x2370329001b:	int3	
0x2370329001c:	int3	
0x2370329001d:	int3	
0x2370329001e:	int3	
0x2370329001f:	int3	
0x23703290020:	int3	
0x23703290021:	int3	
0x23703290022:	int3	
0x23703290023:	int3	
0x23703290024:	int3	
0x23703290025:	int3	
0x23703290026:	int3	
0x23703290027:	int3	
0x23703290028:	int3	
0x23703290029:	int3	
0x2370329002a:	int3	
0x2370329002b:	int3	
0x2370329002c:	int3	
0x2370329002d:	int3	
0x2370329002e:	int3	
0x2370329002f:	int3	
0x23703290030:	int3	
0x23703290031:	int3	
0x23703290032:	int3	
0x23703290033:	int3	
0x23703290034:	int3	
0x23703290035:	int3	
0x23703290036:	int3	
0x23703290037:	int3	
0x23703290038:	int3	
0x23703290039:	int3	
0x2370329003a:	int3	
0x2370329003b:	int3	
0x2370329003c:	int3	
0x2370329003d:	int3	
0x2370329003e:	int3	
0x2370329003f:	int3	"
0,2320,MsMpEng.exe,0x237032d0000,0x237032ddfff,VadS,PAGE_EXECUTE_READWRITE,14,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................","
0x237032d0000:	push	rbp
0x237032d0001:	lea	rbp, [rsp]
0x237032d0005:	sub	rsp, 0x20
0x237032d0009:	mov	rax, qword ptr [rcx]
0x237032d000c:	mov	rcx, qword ptr [rcx + 8]
0x237032d0010:	call	rax
0x237032d0012:	lea	rsp, [rbp]
0x237032d0016:	pop	rbp
0x237032d0017:	ret	
0x237032d0018:	int3	
0x237032d0019:	int3	
0x237032d001a:	int3	
0x237032d001b:	int3	
0x237032d001c:	int3	
0x237032d001d:	int3	
0x237032d001e:	int3	
0x237032d001f:	int3	
0x237032d0020:	int3	
0x237032d0021:	int3	
0x237032d0022:	int3	
0x237032d0023:	int3	
0x237032d0024:	int3	
0x237032d0025:	int3	
0x237032d0026:	int3	
0x237032d0027:	int3	
0x237032d0028:	int3	
0x237032d0029:	int3	
0x237032d002a:	int3	
0x237032d002b:	int3	
0x237032d002c:	int3	
0x237032d002d:	int3	
0x237032d002e:	int3	
0x237032d002f:	int3	
0x237032d0030:	int3	
0x237032d0031:	int3	
0x237032d0032:	int3	
0x237032d0033:	int3	
0x237032d0034:	int3	
0x237032d0035:	int3	
0x237032d0036:	int3	
0x237032d0037:	int3	
0x237032d0038:	int3	
0x237032d0039:	int3	
0x237032d003a:	int3	
0x237032d003b:	int3	
0x237032d003c:	int3	
0x237032d003d:	int3	
0x237032d003e:	int3	
0x237032d003f:	int3	"
0,2320,MsMpEng.exe,0x23704d30000,0x23704d7cfff,VadS,PAGE_EXECUTE_READWRITE,77,1,Disabled,N/A,"
56 57 53 55 41 54 41 55 41 56 41 57 48 83 ec 28 VWSUATAUAVAWH..(
4c 8d 3c 24 48 8b e9 48 8d b1 98 38 00 00 ff e2 L.<$H..H...8....
49 8d 67 28 41 5f 41 5e 41 5d 41 5c 5d 5b 5f 5e I.g(A_A^A]A\\][_^
c3 00 00 40 00 80 00 00 00 48 89 e9 48 b8 f0 d2 ...@.....H..H...","
0x23704d30000:	push	rsi
0x23704d30001:	push	rdi
0x23704d30002:	push	rbx
0x23704d30003:	push	rbp
0x23704d30004:	push	r12
0x23704d30006:	push	r13
0x23704d30008:	push	r14
0x23704d3000a:	push	r15
0x23704d3000c:	sub	rsp, 0x28
0x23704d30010:	lea	r15, [rsp]
0x23704d30014:	mov	rbp, rcx
0x23704d30017:	lea	rsi, [rcx + 0x3898]
0x23704d3001e:	jmp	rdx
0x23704d30020:	lea	rsp, [r15 + 0x28]
0x23704d30024:	pop	r15
0x23704d30026:	pop	r14
0x23704d30028:	pop	r13
0x23704d3002a:	pop	r12
0x23704d3002c:	pop	rbp
0x23704d3002d:	pop	rbx
0x23704d3002e:	pop	rdi
0x23704d3002f:	pop	rsi
0x23704d30030:	ret	
0x23704d30031:	add	byte ptr [rax], al
0x23704d30033:	add	byte ptr [rax + 0x48000000], al
0x23704d3003a:	mov	ecx, ebp"
