TreeDepth,Offset,Name
0,0xe386120a9940,\\Windows\\System32\\drivers\\vmmemctl.sys
0,0xe386126ec0c0,\\ProtectedPrefix\\Administrators
0,0xe386126ed380,\\Windows\\SysWOW64\\imagehlp.dll
0,0xe38612f450a0,\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog.blf
0,0xe38612f45380,\\$Extend\\$RmMetadata\\$Repair
0,0xe38612f45660,\\$MftMirr
0,0xe38612f45940,\\Windows\\System32\\drivers\\bam.sys
0,0xe38612f46630,\\$LogFile
0,0xe38612f467a0,\\$Extend\\$UsnJrnl:$J:$DATA
0,0xe38612f46a80,\\$Extend\\$Deleted:$I30:$INDEX_ALLOCATION
0,0xe38612f46d60,\\Windows\\System32\\drivers\\beep.sys
0,0xe38612f46ed0,\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,0xe38612ff2680,\\Windows\\System32\\drivers\\ws2ifsl.sys
0,0xe38612ff2c40,\\Windows\\System32\\drivers\\tdi.sys
0,0xe38612ff3650,\\Windows\\System32\\drivers\\tdx.sys
0,0xe38612ff3c10,\\Windows\\System32\\drivers\\netbt.sys
0,0xe38612ff41d0,\\$Directory
0,0xe38612ff4340,\\$Directory
0,0xe38612ff44b0,\\$Directory
0,0xe38612ff4790,\\Windows\\System32\\drivers\\crashdmp.sys
0,0xe38612ff51a0,\\Windows\\System32\\drivers\\dfsc.sys
0,0xe38612ff6e60,\\Windows\\System32\\drivers\\afunix.sys
0,0xe38612ff7590,\\Windows\\System32\\drivers\\fastfat.sys
0,0xe38612ff7b50,\\Windows\\System32\\drivers\\kdnic.sys
0,0xe38612ff83f0,\\Windows\\System32\\drivers\\vmmouse.sys
0,0xe38612ff9530,\\Windows\\System32\\drivers\\mouclass.sys
0,0xe38612ff96a0,\\Windows\\System32\\drivers\\vm3dmp_loader.sys
0,0xe386150390b0,\\Windows\\System32\\DriverStore\\FileRepository\\basicdisplay.inf_amd64_62ba5773ba05edee\\BasicDisplay.sys
0,0xe38615039220,\\$Directory
0,0xe38615039950,\\Windows\\System32\\drivers\\rdbss.sys
0,0xe3861503a1f0,\\Windows\\System32\\drivers\\nsiproxy.sys
0,0xe3861503a920,\\Windows\\System32\\DriverStore\\FileRepository\\basicrender.inf_amd64_49a8589f00d970d9\\BasicRender.sys
0,0xe3861503ad70,\\$Directory
0,0xe3861503b1c0,\\Windows\\System32\\drivers\\npsvctrig.sys
0,0xe3861503b330,\\$Directory
0,0xe3861503b4a0,\\$Directory
0,0xe3861503c190,\\$Directory
0,0xe3861503c750,\\$Directory
0,0xe3861504e670,\\Windows\\System32\\drivers\\dxgkrnl.sys
0,0xe3861504eac0,\\Windows\\System32\\drivers\\winhvr.sys
0,0xe3861504f080,\\$Directory
0,0xe3861504f360,\\Windows\\System32\\drivers\\vmrawdsk.sys
0,0xe3861504f640,\\$Directory
0,0xe3861504fd70,\\Windows\\System32\\drivers\\ahcache.sys
0,0xe38615050330,\\Windows\\System32\\drivers\\watchdog.sys
0,0xe38615050610,\\Windows\\System32\\drivers\\Vid.sys
0,0xe38615051300,\\Windows\\System32\\drivers\\usbehci.sys
0,0xe38615051d10,\\Windows\\System32\\drivers\\kbdclass.sys
0,0xe38615051e80,\\Windows\\System32\\drivers\\usbuhci.sys
0,0xe386150710c0,\\Windows\\System32\\vertdll.dll
0,0xe38615071680,\\Windows\\System32\\drivers\\stornvme.sys
0,0xe38615071960,\\Windows\\SysWOW64\\ntdll.dll
0,0xe38615072200,\\Windows\\System32\\drivers\\dumpfve.sys
0,0xe38615072650,\\Windows\\System32\\ntdll.dll
0,0xe38615072aa0,\\$Directory
0,0xe386150734b0,\\Windows\\System32\\drivers\\cdrom.sys
0,0xe38615073790,\\Windows\\System32\\drivers\\Dumpstorport.sys
0,0xe38615073d50,\\$Extend\\$Reparse:$R:$INDEX_ALLOCATION
0,0xe386150741a0,\\Windows\\System32\\drivers\\tbs.sys
0,0xe386150745f0,\\Windows\\System32\\drivers\\ndiscap.sys
0,0xe38615075170,\\Windows\\System32\\drivers\\filecrypt.sys
0,0xe386150755c0,\\Windows\\System32\\drivers\\afd.sys
0,0xe386150769e0,\\Windows\\System32\\drivers\\vwififlt.sys
0,0xe38615076b50,\\Windows\\System32\\drivers\\pacer.sys
0,0xe38615076cc0,\\Windows\\System32\\drivers\\portcls.sys
0,0xe38615077110,\\Windows\\System32\\drivers\\drmk.sys
0,0xe38615077280,\\Windows\\System32\\drivers\\hdaudbus.sys
0,0xe38615077560,\\Windows\\System32\\drivers\\ks.sys
0,0xe38615077840,\\Windows\\System32\\drivers\\i8042prt.sys
0,0xe38615078af0,\\Windows\\System32\\drivers\\vm3dmp.sys
0,0xe3861509e0b0,\\$Extend:$I30:$INDEX_ALLOCATION
0,0xe3861509e7e0,\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,0xe3861509e950,\\$Mft
